Tweet Coordinates,text,date,id,user,Place Info,location,Geo Enabled,retweet,likes,lang,keyword
,"RT @EmbryHealth: Hi @AthenaSalman! Embry Health currently has a 7-Day Vaccine Blitz &amp; our goal is to vaccinate 30,000 people by the 18th! W…",5/14/2021 18:49,1.39328E+18,AthenaSalman,,"Tempe, AZ",FALSE,1,0,en,covid-19
,"RT @SureshNakhua: When vaccines were available in the world and when vaccination was started in India
                      World  India
Ro…",5/14/2021 18:49,1.39328E+18,dino_grey123,,"New Delhi, India",FALSE,324,0,en,covid-19
,"RT @Jugs1e: A tribute to all lives and livelihoods lost during Covid-19 laid today at @hmtreasury on our one year anniversary.

It is just…",5/14/2021 18:49,1.39328E+18,EmmaWhitworth10,,,FALSE,9,0,en,covid-19
,"RT @dwnews: ""Please don't take corona so lightly"": A pregnant woman from New Delhi passed away from COVID-19-related complications only a f…",5/14/2021 18:49,1.39328E+18,GKopiyo,,"Nairobi, Kenya",FALSE,46,0,en,covid-19
,"RT @williamcson: There are so many lessons to grasp from other countries, but the USA likes to completely erase what other people and place…",5/14/2021 18:49,1.39328E+18,HicVere,,Planet Earth,FALSE,84,0,en,covid-19
,"RT @BogochIsaac: Canada releases a #COVID19 roadmap for Spring, Summer &amp; Fall, largely based on % of people receiving a 1st &amp; 2nd dose of v…",5/14/2021 18:49,1.39328E+18,SusanLeeLaw,,,FALSE,254,0,en,covid-19
,"RT @filmfare: #ThalaAjith contributes to the COVID-19 relief fund of Tamil Nadu's CM, MK Stalin. https://t.co/BZcKGcEZRs",5/14/2021 18:49,1.39328E+18,barathparthi143,,,FALSE,529,0,en,covid-19
,"RT @BritishRedCross: #India isn't the only country that needs our support - the  virus is surging across the world.

Actor Dev Patel explai…",5/14/2021 18:49,1.39328E+18,HMollusc1,,UK,FALSE,2,0,en,covid-19
,Just registered my gran and her brother (Who somehow happens to be the only person I regard as my uncle 🤣😂😂 even if… https://t.co/wIDxP6jpVs,5/14/2021 18:49,1.39328E+18,Mpila89,,"Here,There,Everywhere",TRUE,0,0,en,covid-19
,RT @Reuters: The @WHO urged rich countries to reconsider plans to vaccinate children and instead donate COVID-19 shots to the COVAX scheme…,5/14/2021 18:49,1.39328E+18,cynthiamorahan3,,"Chicago, IL",FALSE,21,0,en,covid-19
,"RT @HighWireTalk: “OSHA states that if a vaccine is required, then any adverse reaction is considered work-related and therefore it must be…",5/14/2021 18:49,1.39328E+18,RobinEnochs,,Texas ♡ Yeshua ,TRUE,19,0,en,covid-19
,"RT @AHiddyCBC: Meili says 100 people died in third wave. Will Moe commit to ""independent inquiry of his mismanagement of COVID-19.""

Moe ca…",5/14/2021 18:49,1.39328E+18,DennisKendel,,Saskatoon,TRUE,1,0,en,covid-19
,RT @HRCurator: RT @deborah_hartung  Thx4RT fr @HRCurator: Experiments and Data for Post-COVID-19 Work Arrangements https://t.co/qLX9Fp6T5W…,5/14/2021 18:49,1.39328E+18,HormisJ,,"San Mateo, CA",FALSE,2,0,en,covid-19
,"RT @ANI: US | New York City  will send more than 4 million COVID-19 test kits, 3,00,000 pulse oximeters, nearly 300 ventilators and other e…",5/14/2021 18:49,1.39328E+18,amitkr12jan,,"Ghaziabad, India",FALSE,307,0,en,covid-19
,"RT @PiyushTho: A friend needs financial help

He’s struggling with Covid-19, lungs are 80%+ infected.He needs to be moved immediately with…",5/14/2021 18:49,1.39328E+18,k4ms,,Mumbai,FALSE,47,0,en,covid-19
,RT @Margaret1473: I am thrilled to know that the CDC now feels confident that fully vaccinated people are at low risk of transmitting COVID…,5/14/2021 18:49,1.39328E+18,BlueheartedEm,,,FALSE,2871,0,en,covid-19
,Navarro's 9 Facts Link Fauci to COVID-19's Origins. https://t.co/xCY1xMkK34,5/14/2021 18:49,1.39328E+18,jeffy202020,,Israel,TRUE,0,0,en,covid-19
,"RT @NPR: Researchers have found that 12 people — yes, just 12 — are responsible for the bulk of the misleading claims and outright lies abo…",5/14/2021 18:49,1.39328E+18,EricQTeacher,,,FALSE,2729,0,en,covid-19
,RT @PrinceArihan: The Fauci/COVID-19 Dossier: Is the world witnessing COVID-19 terrorism? https://t.co/RGD95paEuO,5/14/2021 18:49,1.39328E+18,pathakbk,,India,FALSE,257,0,en,covid-19
,"Amazing article and how it is written! Impressive how they show COVID-19 transmission in Canada.
Tens of thousands… https://t.co/BPIkpfamaO",5/14/2021 18:49,1.39328E+18,zulma_rueda,,,FALSE,0,0,en,covid-19
,RT @OpIndia_com: Maharashtra Govt was slammed for spending 6 Crore on PR agency at a time when the country is grappling with the Covid-19 c…,5/14/2021 18:49,1.39328E+18,BVandegomatram,,"Hyderabad, India",FALSE,95,0,en,covid-19
,NY Yankees #Covid-19: How #vaccinated members tested positive for coronavirus - @CNN - https://t.co/5ftspDhOQA,5/14/2021 18:49,1.39328E+18,onesimohere,,,TRUE,0,0,en,covid-19
,COVID-19: The three days in April that may have fuelled UK outbreak of Indian coronavirus variant… https://t.co/OkaGbKUc8c,5/14/2021 18:49,1.39328E+18,B1zzy1am,,"England, United Kingdom",TRUE,0,0,en,covid-19
,RT @NC_Governor: North Carolina has removed its indoor mask mandate for most settings and lifted all mass gathering and social distancing l…,5/14/2021 18:49,1.39328E+18,Brenden_McWilli,,"Charlotte, NC",FALSE,89,0,en,covid-19
,"RT @RealPNavarro: Fauci stone cold lied to Rand Paul.  Here's the evidence.
https://t.co/U7F9h2Q3Zx",5/14/2021 18:49,1.39328E+18,cue2_c99,,paddington station.,FALSE,194,0,en,covid-19
,"https://t.co/UsUbqjkFqG

More investigation is needed to determine the origin of the Covid-19 pandemic, say a team… https://t.co/EHHdSQkdZF",5/14/2021 18:49,1.39328E+18,saikripa_jpd,,India,TRUE,0,0,en,covid-19
,"a lot of these are still awaiting news after being delayed due to COVID-19 as well all know.

still exciting to know these are coming tho.",5/14/2021 18:49,1.39328E+18,DynamoSuperX,,"Dallas, TX",FALSE,0,0,en,covid-19
,RT @SenGaryPeters: ICYMI from @CDCgov yesterday: if you’re fully vaccinated — you no longer need to wear a mask outside or indoors in most…,5/14/2021 18:49,1.39328E+18,JanW11624971,,kalamazoo,FALSE,2,0,en,covid-19
,"RT @PiyushGoyal: The first #OxygenExpress to Nellore, Andhra Pradesh has started its journey from Durgapur with Oxygen for COVID-19 patient…",5/14/2021 18:49,1.39328E+18,fight4URIndia,,Bangalore,FALSE,378,0,en,covid-19
,"RT @PiyushTho: A friend needs financial help

He’s struggling with Covid-19, lungs are 80%+ infected.He needs to be moved immediately with…",5/14/2021 18:49,1.39328E+18,sharmapacific,,Delhi- Haryana,FALSE,47,0,en,covid-19
,"RT @SureshNakhua: When vaccines were available in the world and when vaccination was started in India
                      World  India
Ro…",5/14/2021 18:49,1.39328E+18,deepsan101,,,FALSE,324,0,en,covid-19
,"ALERT: Grab These Forms and Share Far and Wide!
EMPLOYEE FORM for employees to submit to an authorized officer of t… https://t.co/vtm6oHsLS7",5/14/2021 18:49,1.39328E+18,bobpickettsr,,"College Park, GA",FALSE,0,0,en,covid-19
,@MacFarlaneNews Best to wear your gas mask at all times. The one you used to mock all the Covid-19 deaths on the Ho… https://t.co/lg3s8EtKeY,5/14/2021 18:49,1.39328E+18,General57202026,,,FALSE,0,0,en,covid-19
,"RT @BogochIsaac: Canada releases a #COVID19 roadmap for Spring, Summer &amp; Fall, largely based on % of people receiving a 1st &amp; 2nd dose of v…",5/14/2021 18:49,1.39328E+18,Ken34205423,,"Hamilton, Ontario CANADA ",FALSE,254,0,en,covid-19
,"RT @soumith2815: @Hidderkaran Namaste 🙏everyone I am nitesh my brother MANISH KUMAR is
 injured with COVID-19
We need plasma donar with O+…",5/14/2021 18:49,1.39328E+18,PawanfanRajesh,,,FALSE,12,0,en,covid-19
,"@CommandoNiraj @IDF COVID-19 please send @CommandoNiraj to hell, best of luck",5/14/2021 18:49,1.39328E+18,wehhAR,,"Kuala Lumpur City, Kuala Lumpur Federal Territory",TRUE,0,0,en,covid-19
,RT @RushMedical: We're now offering the Pfizer vaccine for people 12 and older at Rush University Medical Center and Rush Copley Medical Ce…,5/14/2021 18:49,1.39328E+18,RushCILL,,"Near West Side, Chicago",FALSE,3,0,en,covid-19
,"@WitchEnd I agree completely about life having risks &amp; your 2nd sentence.
COVID-19 is not a strain of flu though.
F… https://t.co/aOK8yhGHtl",5/14/2021 18:49,1.39328E+18,kevanjameswrite,,The Garden of England,FALSE,0,0,en,covid-19
,"RT @MarkChangizi: 🚨""Criminal charges have been filed against Martin Ackermann, the head of the Swiss National Covid-19 Science Task Force a…",5/14/2021 18:49,1.39328E+18,skiklutz,,"Aurora, Ontario",FALSE,70,0,en,covid-19
,"I now have a ""Covid-19 Vaccine Passport"" in my NHS App!!  I also have full access to my medical records too, test r… https://t.co/uhhBBzlOKA",5/14/2021 18:49,1.39328E+18,whiterose_lady,,,TRUE,0,0,en,covid-19
