Tweet Coordinates,text,date,id,user,Place Info,location,Geo Enabled,retweet,likes,lang,keyword
,"RT @NBSaphierMD: When studies demonstrate natural immunity to have similiar protectiveness from severe Covid-19, yet privileges are given t…",5/15/2021 16:14,1.3936E+18,mhami_24,,"Greenville, OH",FALSE,55,0,en,covid-19
,"RT @MSF_USA: As the second wave of COVID-19 in India continues, Doctors Without Borders has resumed its response—mobilizing 60 health care…",5/15/2021 16:14,1.3936E+18,Rosario_Strano,,Scottsdale Arizona,TRUE,5,0,en,covid-19
,"""Study has shown that Pfizer vaccine that Israel used is 94% effective at preventing transmission. On Wed, the numb… https://t.co/nnRafIiDAo",5/15/2021 16:14,1.3936E+18,TheresaAFallon,,"Brussels, Belgium",TRUE,0,0,en,covid-19
,"RT @IMCarson1: 📢A Reminder: 

Dominion Voting Systems also makes the software for collecting COVID numbers data.

Just check out their webs…",5/15/2021 16:14,1.3936E+18,Sharklady57,,Jersey Girl,TRUE,38,0,en,covid-19
,"RT @RBWM: From Monday, you can collect free COVID-19 tests from the receptions at Windsor, Braywick, Charters, Cox Green, &amp; Furze Platt lei…",5/15/2021 16:14,1.3936E+18,AdamBermange,,"Maidenhead, UK",TRUE,2,0,en,covid-19
,"RT @WhiteHouse: We asked the nation’s top doctors and experts to answer your questions about COVID-19, vaccines, masks, and more.

Here’s w…",5/15/2021 16:14,1.3936E+18,GSSohal2020,,,FALSE,153,0,en,covid-19
,"Our country is going through the pandemic one , I request to all people to maintain covid 19 protocols and manners… https://t.co/TDloKAmIaZ",5/15/2021 16:14,1.3936E+18,SubhadarshanS13,,,FALSE,0,0,en,covid-19
,"RT @narendramodi: Discussed a number of issues during today’s review meeting on COVID-19, including scaling up testing in areas with high T…",5/15/2021 16:14,1.3936E+18,RajuDesai2676,,"Ahmadabad City, India",FALSE,4882,0,en,covid-19
,R.Udayagiri Police #apprehended Two persons in connection with PS Case No- 58/2021 under relevant sections of IPC a… https://t.co/Os8lAt6ASI,5/15/2021 16:14,1.3936E+18,spgajapati,,"Parlakhemundi, India",TRUE,0,0,en,covid-19
,"RT @AAPPunjab: PUNJAB GOVT. FAILED TO RAMP UP HEALTH INFRA. !!

""Rising cases of Covid-19 in Punjab and the high number of deaths at the Ra…",5/15/2021 16:14,1.3936E+18,AngrejSyaan,,,FALSE,68,0,en,covid-19
,RT @thewire_in: Delhi Police has registered 17 FIRs and arrested 15 people for allegedly pasting posters critical of Prime Minister Narendr…,5/15/2021 16:14,1.3936E+18,vachasrap,,,TRUE,1406,0,en,covid-19
,"RT @POTUS: I know folks have a lot of questions about COVID-19, the vaccines, and the latest mask guidance. So, we had the nation’s top exp…",5/15/2021 16:14,1.3936E+18,Kate54674619,,,FALSE,1960,0,en,covid-19
,"RT @Parsifaler: Unf*cking real. Proven right again. Yay. 😢

https://t.co/3WFXeCuwf7",5/15/2021 16:14,1.3936E+18,HfreedomNews,,Somewhere,FALSE,52,0,en,covid-19
,"RT @POTUS: I know folks have a lot of questions about COVID-19, the vaccines, and the latest mask guidance. So, we had the nation’s top exp…",5/15/2021 16:14,1.3936E+18,BokuIrakli,,Georgia,FALSE,1960,0,en,covid-19
,RT @joe_cressy: Last week Toronto’s Board of Health unanimously called on the Province to continue allocating 50% of vaccine supply to hot-…,5/15/2021 16:14,1.3936E+18,HenryNg338,,,FALSE,49,0,en,covid-19
,600k is a low confirmed estimate. https://t.co/KLaxEKiMoC https://t.co/IPIWZgcTLU https://t.co/j3iXo4qe4x,5/15/2021 16:14,1.3936E+18,DaveMc99TA,,"Seattle Area, WA",FALSE,0,0,en,covid-19
,"RT @harshsinghbhu: Awareness campaign was conducted in various villages of Jaunpur to protect against Covid-19 through CSC vans, free regis…",5/15/2021 16:14,1.3936E+18,Aditya84632400,,,FALSE,10,0,en,covid-19
,"RT @TorySleaze: Lead by the science?
NO
we're being lead by a homicidal maniac!

#TorySleaze 
#COVID19 
#ToryCovidCatastrophe

https://t.co…",5/15/2021 16:14,1.3936E+18,CosmicO43151136,,,FALSE,49,0,en,covid-19
,"RT @Nickelback: In partnership w/ @UnisonFund, we invite you to join in providing immediate &amp; accessible relief to music workers across Can…",5/15/2021 16:14,1.3936E+18,VMA145,,"Vancouver, BC",TRUE,44,0,en,covid-19
,"RT @firdous_sofia: If you know anyone who has passed away due to Covid-19 and was an employee under pvt sector, then their nominee/legal he…",5/15/2021 16:14,1.3936E+18,AbinayaClicks,,Chennai,FALSE,965,0,en,covid-19
,"RT @PeterStefanovi2: “If the Indian variant establishes itself as dominant strain in UK, jeopardising sacrifices &amp; suffering during a third…",5/15/2021 16:14,1.3936E+18,patlewis58,,North Lincs,FALSE,361,0,en,covid-19
,"RT @firdous_sofia: If you know anyone who has passed away due to Covid-19 and was an employee under pvt sector, then their nominee/legal he…",5/15/2021 16:14,1.3936E+18,Jignesh_073,,Orange City,FALSE,965,0,en,covid-19
,"National News | South African pharmacy group confirms readiness for #Covid19 vaccination roll-out

Read more:… https://t.co/FmJJMMokKJ",5/15/2021 16:14,1.3936E+18,JHBEastExpress,,South Africa,TRUE,0,0,en,covid-19
